ASD,BEVR,MF
1.8575522183170454,0.9084294259110807,11.081471045573402
1.9145870756845842,0.9128254892447035,5.4242399854229975
1.8414384563498283,0.8684887153604417,10.081093906021179
1.822202795019873,0.8663255332605073,13.343031490325007
1.905341814378825,0.7481832543443918,3.549389562778972
1.9607999472879283,0.716255661801711,5.521927100536775
1.8060544818854307,0.710546123609601,9.140650111678191
1.8442591680520743,0.8771874507330916,7.1841069544867295
1.8271418394908885,0.9208327001975383,8.407963531065834
1.924602728027581,0.8760495232673972,5.656060843235899
1.834947125594885,0.8975710951681217,10.615857850694121
1.8415964643133875,0.6733515648738985,5.928817683812685
1.8834859123394834,0.8644143855375344,8.904168658944537
1.8692391018396313,0.6670725931939653,8.999496658342666
1.9478442429102862,0.8201650276930031,5.314779038294804
1.7810206403865525,0.41836251774727873,2.8036507759648117
1.837512127656262,0.8679901198426494,12.440969385050353
1.918746513928042,0.8615242707252393,5.577156481419331
1.9657984527675947,0.6627767564543201,5.625924006156887
2.0105947619322952,0.7519308810053672,3.5839516970838337
1.9414246345323354,0.8224403927068725,3.727471678471845
1.930433759320183,0.8023974527064993,8.24222570409582
1.8183653526882066,1.098039215686275,1.3991850973987292
1.928658111181252,0.7640138408304499,8.384147437503493
1.9168294758115847,0.7939317319848295,1.7029966170541753
1.8260023709376134,0.8865018560935156,12.466607359976912
1.8608239485704923,0.7069453408131858,11.861687835570324
1.8549450645061636,0.8691578835302886,9.214640301734464
1.8092128794452684,0.8104345042810276,13.310301773482475
1.9598717593826027,0.6697121310999928,5.904160000472615
1.8528302690604295,0.8541745988577645,12.233639823419814
1.9431806845658814,0.7143156570949486,7.199580867843618
1.8690357636672896,0.6623640051631937,8.458317941697938
1.8599339770042156,0.7962952630697986,12.443890315513608
1.834076066349929,0.7906127770534551,11.823575623810603
1.8473618545754527,0.7359265780908167,12.981079008519824
1.838086220078403,0.795933188090051,9.0795954959876
1.8386324988337361,0.9619757548377381,10.852791753994351
1.810192691244762,0.9403958863209109,8.765284820762602
1.7995520709403858,0.6393620877129395,2.9271480685535494
1.8256087750220917,0.9420472207830657,11.039271159490086
1.8304234180352055,0.9567287954676081,10.098982412031628
1.859537108508273,0.9316817775507598,7.362807275347384
1.8682918068844387,0.9515418502202643,5.654026395324901
1.8249403343340111,0.9380351717153118,9.478170464622739
1.841530334367455,0.9728438321255078,10.329365322893768
1.8353944528184616,0.9727230698104484,9.68656319810849
1.8563914136743367,0.9314965087752409,6.440729989415569
1.6763794054595744,0.6250429827577737,20.3526790717035
1.483515276496589,0.390726138637166,11.350992923696891
1.5061412955835205,0.4786294280360489,9.499980117847999
1.699613082958341,0.7511797684830396,21.788237427167214
1.7682038929282722,0.8096164854035489,10.658551507523594
1.7344568541112007,0.7756508740605407,20.19308222393434
1.6799449558552824,0.531707084663395,18.79559119001021
1.7185257382682075,0.6889375151957209,18.95413016166435
1.5402874776611282,0.36032837807854473,8.861892292842954
1.6145279740636522,0.4094028325302966,9.43731820530505
1.8766120980563779,0.7397029980386663,4.066975233751027
1.8760506779741384,0.6570259208731241,5.612780080546166
1.727195861998308,0.7931657052270022,21.159894994992264
1.6811747117124365,0.6789635866498849,21.104824989255665
1.919112627884157,0.9549738219895291,1.5805485442785847
1.7829051544349452,0.7668845315904144,8.534047050648093
1.9120485636217126,0.6453276047261006,5.222710672440061
1.8394873456754592,0.6256469235192647,4.520284911200774
1.8336906140427474,0.6960054163845635,1.8328035204796713
1.9179851086222983,0.6474745733494223,5.49036469910571
1.7794441611411485,0.5689129698611578,6.352271556154817
1.8518834850040693,0.6911649726348712,7.1560344653855505
1.8772370243430245,0.7787610619469029,3.270439971549712
1.9304533629888778,0.8026990203075325,6.923423825419391
1.8404107506192213,0.8708831244535121,5.888713958249679
1.8327834463897195,0.6910594972955776,12.33501963877813
1.934488700381699,0.8560435186413692,4.323443758705925
1.7751932368656205,0.6586952894722208,14.235959189941456
1.9496502555018937,0.9177565171596593,4.932591106069733
1.867455921846277,0.8855770822983935,5.860318157250978
1.9228313566197683,0.8140020195220463,6.768602961981511
1.9340087543347069,0.8555290915277305,6.013555966185034
1.8378448307848119,0.5125067482454561,5.295333605769994
1.9619441174182959,0.8435374149659864,4.327181621208485
1.8573176520493007,0.8055712018024477,12.31891520676046
1.7877424899519898,0.8739561079821323,8.268976897590683
1.811126313156259,0.9101902374281081,8.920672992778611
1.7806112709720856,0.9273534890385443,8.089668202004646
1.7931241698786502,0.8348070175438598,8.244469481528743
1.8474341512574304,0.886319845857418,4.392560680254347
1.6740004151098884,0.7055685228409468,6.749605419758717
1.841556718208316,0.887981438515081,8.179756816472871
1.8467504228541043,0.9274395329441203,7.745201203978384
1.8284779107670839,0.8793998845931913,6.769170240266646
1.7662176131780638,0.7855100095328876,2.4172172375937397
1.8633707905553158,0.6926325668700141,5.278260598772353
1.861784153535465,0.8691712289975457,6.039601847663659
1.8636947521377012,0.888841155622382,7.440327177913887
1.8482020167339208,0.9497640272679605,7.846689893184772
1.8541968746639832,0.9955227811430076,5.485594951308324
1.828266763951666,0.8946559672187128,7.586060173067853
1.8881188367333828,0.6403543050670835,6.864634830684615
1.8661559971081116,0.8153717627401835,3.088720507568459
1.8435664397358693,0.7161829808165276,3.0639780049532845
1.865625333307785,0.86084931810622,8.014087024688951
1.873110747292647,0.6924556529172897,6.206350788977402
1.855095922890433,0.8281267495241292,8.719213725874518
1.647699903767146,0.6376448481052301,7.31364358912863
1.84478220121477,0.9235577903105251,10.347323016028907
1.8185629851530345,0.8935064935064939,2.170241549990968
1.8327392328607028,0.8837316529624222,10.257868926926777
1.8410977799249433,0.9218239584731731,15.379798694771361
1.6961972860558507,0.6352986364509312,5.803026471239632
1.8595510939943058,0.9478501382951973,11.601398073241679
1.8047771809151683,0.730468435056035,11.449589336373553
1.8432597081174755,0.9530843271384466,10.767046139967315
1.8056822328303037,0.5637832825539805,6.5678991720948945
1.5588106999130757,0.5370037056643726,12.927565389448619
1.8385882057269503,0.8773270151346648,15.230218173873126
1.8587910229921187,0.9394299852500358,12.298085596840174
1.6181848685153808,0.37387491345488116,5.503667064566885
1.874105143219932,0.5351570848471896,4.328730594251812
1.7795987023396238,0.6068736601894752,12.839686524425288
1.9594852542359809,0.9688249400479617,1.144591357334028
1.798286538945377,0.7308324849244263,12.524961228738796
1.8272174579049127,0.8207959512307339,10.425869816748058
1.842679504568694,0.6904174015285126,9.117151382936314
1.7151962245098276,0.7425458147597821,10.422805511285704
1.937468198972658,0.8846256328270714,3.00791467427552
1.7120333981834885,0.7969144833089508,8.625313077795644
1.52754645534434,0.3159128193109914,9.569446105408906
1.8111202646973392,0.8062205852261101,6.3003971027272065
2.161716891779532,0.6066401062417003,2.3503066374612027
1.9598694137021697,0.7303897784247128,4.125040889637135
1.907729626533397,0.7252283907238231,2.725241806812355
1.972449092252466,0.6437613019891504,5.248645393185652
1.8592413190687107,0.6482213438735186,0.8631498971555216
1.8165856585587759,0.7978712516630848,7.316451251507596
1.9235259564685958,0.845835339431873,5.725570311514559
1.9050265312605488,0.643765683135762,8.225953720534486
1.8994314802974763,0.884971751412429,3.8764616576440383
1.7418314740571843,0.8177929854576561,4.861592597838573
2.0086960991794136,0.7024576473395374,2.358534293114773
1.773603777625015,0.8781747739991396,6.411490094615704
1.7467257055714533,0.9358582773365912,5.565611376532324
1.794917944849056,0.9305315203955502,6.432265215040676
1.9208504540169886,0.8702555197221536,3.1641035374223105
1.8353324012302166,0.9280783789801827,5.5428054422266095
1.9438596353435227,0.7338329170136001,3.949284697273085
1.9082384226743088,0.6968700265251989,9.235354382000846
1.8333880122202777,0.7454957642286126,11.58283628806324
1.774446145132814,0.9343469246717343,4.124094050434728
1.8157421967572758,0.7648438464387115,11.400977840263115
1.9083285830265728,0.974982130092924,2.3605103839413717
1.8695443235304596,0.8629891109249731,7.666247878533398
1.886614096189391,0.8446215139442225,3.8538078283155475
1.933216758598025,0.8962745736939287,5.493474265796069
1.8549418210816122,0.9800918836140883,2.1134490339123446
1.8745568402686954,0.9084908490849085,4.729842371317046
1.913576694821082,0.8545427420557956,5.0605708447092175
1.8712649693281511,0.7186594431145269,8.718655790397992
1.8532745005713218,0.7894563426688632,6.675002961630318
1.7944383796630679,0.9253620497586337,5.012706988206982
1.8556040720452303,0.74845341201104,6.461440999411067
1.9234931030490412,0.8988564449872318,5.561129745398262
1.9032061735327976,0.7187923709662841,6.659035581117973
1.888346504929495,0.729759629890375,7.651384479845191
1.663299629759617,0.8410386320455986,5.81629239116389
1.8882938306029866,0.7259786476868328,6.257183831162467
1.842523754661786,0.7477077787636797,8.285672211067732
1.760843822523117,0.534634878918716,12.119101347901942
1.9107939882630283,0.6300562550227699,7.727610138619292
1.8990056930743398,0.8210160791122517,7.761456299018296
1.7463931154429213,0.8227374719521319,8.33124251700422
1.9306570034229933,0.6541757443718229,4.889911249841449
1.8597122868742526,0.7445804027362944,7.865060315737225
1.794297320249515,0.8117464486092874,8.303334349322881
1.8196416513856937,0.6151231945624469,4.953802228540173
1.7992289424371473,0.8468716536637604,8.114302745838387
1.8584724001466055,0.9434596006717673,6.624618462291021
1.8066988958206478,0.8174415550302073,6.51832035574997
1.9059173171064836,0.9463042013030779,4.783054255292638
1.8869800254214448,0.6587274583191561,3.8577196669986704
1.88437294116518,0.8875562218890549,3.130746587843682
1.8321776196985826,0.9343529072283941,8.313970301720015
1.8366198850278481,0.9290282327250039,7.249437036560477
1.8419014592281295,0.9147955390334574,7.831025672312712
1.8791214914926417,0.8902143522833177,5.269044615563479
1.878297966196887,0.6544821583986075,2.8918999840914967
1.914044610822762,0.888773117999479,4.011362064888068
1.808659008727385,0.8523902292821817,8.484735869472669
1.9155351115544836,0.9233704292527827,3.52717666743144
1.959577128225183,0.5907808090310447,3.3666303767166754
1.8878355425529707,0.8816705336426911,5.183181962215848
1.8832495152340472,0.8875584658559403,5.457111787640723
